Borrower_ID,Age,Annual_Income,Credit_Score,Loan_Balance,Delinquency_Status,Primary_Channel,Region,Loan_Type
RT7NWUQ,46,37817,680,31433,1-29,Mobile,W,Consolidation
YPNC43H,69,49569,696,28204,1-29,Agent,W,Private
B0UKOEF,32,12000,625,8821,90+,Mobile,NE,Consolidation
W6L01WC,41,76966,758,17305,30-59,Agent,NE,Federal
6WO7V1I,18,77501,603,24567,30-59,Web,S,Consolidation
LP4L1G2,56,25483,681,29516,60-89,IVR,S,Private
Y9MBAAX,29,81264,748,24196,30-59,Agent,S,Consolidation
RDMZVXY,74,53270,714,37762,Current,IVR,S,Federal
KTMONRV,74,76640,609,53513,30-59,IVR,MW,Consolidation
1HBUDU7,59,83055,640,35723,90+,Agent,W,Private
0WRJD1X,42,55105,621,6558,30-59,IVR,S,Federal
AJ8JR78,67,82445,634,54624,Current,Agent,W,Private
HJOYSJ8,54,38547,696,26812,60-89,Mobile,MW,Federal
2K8XPNM,29,72928,763,18318,60-89,Mobile,NE,Consolidation
72L4X5B,39,40653,701,16306,30-59,IVR,S,Private
S1N4I6T,62,57864,745,15389,Current,IVR,W,Private
W9A8RWH,61,71256,712,6408,Current,IVR,MW,Federal
ILEJVC6,64,44463,683,11585,90+,IVR,NE,Federal
XC4XJ4A,72,56321,778,38675,30-59,IVR,W,Federal
ONDHKBR,59,68870,668,17795,1-29,Mobile,NE,Federal
OIQWHSQ,28,97670,644,7571,Current,IVR,NE,Federal
98QHSFM,45,71801,714,11680,60-89,Web,S,Private
W9IN05O,22,53136,686,0,60-89,Agent,W,Federal
QVO1PBT,48,49729,646,9096,1-29,IVR,S,Consolidation
ME59O2E,41,60515,717,3157,90+,Agent,NE,Private
P95UZYD,23,40846,787,31573,1-29,Web,NE,Federal
GZTE0MZ,41,63272,706,0,30-59,Mobile,NE,Federal
L4ZCKHN,72,58525,680,0,90+,Mobile,W,Private
V1J308I,34,50686,789,48478,60-89,Agent,W,Consolidation
6UW7YE4,23,50679,656,40962,60-89,IVR,MW,Private
UFXWT4S,51,12000,588,33503,90+,Agent,MW,Private
UZFJALJ,52,15728,638,66326,1-29,Web,MW,Consolidation
FN8K6P6,59,62509,697,69402,1-29,IVR,W,Federal
CJWTL9T,26,56871,726,40745,Current,Agent,MW,Private
YT9MOGE,74,42039,601,41685,60-89,Agent,W,Federal
0HERHES,63,31035,774,35730,Current,Mobile,MW,Consolidation
QTVLUCD,29,56467,719,4477,Current,Mobile,W,Consolidation
B61G9F7,61,58329,680,26785,60-89,Web,W,Private
SKBCBDP,50,69990,788,35178,Current,Mobile,S,Private
Z2A5I8J,46,64311,610,39960,30-59,Mobile,MW,Federal
3MACMVB,20,22762,758,43003,60-89,IVR,W,Consolidation
8TAKUXD,21,12000,678,27331,90+,IVR,W,Private
5G77LK6,27,56110,667,72237,Current,Web,S,Private
TDFGJ7N,22,25682,579,31673,60-89,Web,NE,Private
BVR6CUH,73,49850,697,42323,60-89,IVR,MW,Federal
1CLNVXN,31,15987,696,32752,Current,Mobile,MW,Private
J9CWI2S,45,35582,640,7840,90+,Agent,S,Federal
VWBQ2C6,66,52074,678,46406,30-59,Web,NE,Private
K7917XF,59,33791,723,6732,Current,Web,W,Consolidation
GBAXRBI,23,55447,667,35899,60-89,Mobile,W,Private
UBNBWGS,31,67639,738,39627,60-89,Web,S,Federal
EP4CWCD,56,56281,641,22726,1-29,Agent,S,Federal
YRGC5FJ,55,41197,618,15562,60-89,Web,S,Federal
YGCQWHR,54,44827,666,44393,90+,Agent,W,Federal
KBKF7Q0,68,36502,738,20031,Current,Mobile,MW,Federal
9MIT3VH,28,43047,725,40831,1-29,Web,S,Consolidation
36Z6COX,31,42115,655,24855,30-59,Agent,S,Consolidation
IW5XNQD,27,75108,581,30845,30-59,Web,S,Private
R6CJ9K4,31,35569,761,41110,60-89,Mobile,MW,Federal
BNXDXWB,55,81425,734,57113,1-29,Mobile,NE,Consolidation
AZVW7NJ,61,22484,751,30707,60-89,Agent,MW,Consolidation
5PAYJ30,50,57740,543,31891,30-59,Mobile,W,Private
LXOECM7,63,89839,727,18199,60-89,Mobile,W,Consolidation
FY5746S,46,61353,605,34180,30-59,Agent,NE,Federal
FXLGQXH,71,44992,817,0,60-89,Agent,W,Private
0QNV4F0,63,132847,725,21124,1-29,Mobile,NE,Consolidation
5EO9NX5,35,39037,695,14376,30-59,Mobile,NE,Federal
YQ44NGO,61,89266,642,31658,30-59,IVR,MW,Federal
VQCEDNI,59,32656,621,36342,Current,Agent,W,Federal
ZFGGJAO,36,55613,747,13647,30-59,Mobile,W,Consolidation
4HY5I8N,39,46157,636,17479,30-59,IVR,W,Consolidation
6WMDW0F,24,54604,772,45393,30-59,Mobile,W,Private
4KUVDI0,72,68161,596,55493,90+,IVR,NE,Consolidation
5EO9W6Y,28,59279,686,29583,30-59,Agent,W,Federal
ZARFGX9,27,38277,609,4745,60-89,Agent,MW,Consolidation
C9LGYTL,47,77637,742,12405,1-29,Agent,NE,Federal
Y34XX4T,44,66281,747,25686,60-89,Web,NE,Federal
WFT52MF,59,23459,747,9578,1-29,Agent,S,Federal
BKP48N7,61,61448,731,42336,Current,IVR,W,Consolidation
7MHXOFK,60,26597,723,59576,1-29,IVR,NE,Consolidation
GSQ0QQ5,18,18940,659,31071,1-29,Agent,W,Federal
OMZQB09,73,38469,634,30231,1-29,Mobile,MW,Private
CB80PZY,71,73455,707,40029,1-29,IVR,NE,Private
TXHI15C,46,107528,716,25575,Current,Mobile,MW,Consolidation
9QC588I,70,42950,649,38116,90+,Web,MW,Private
7G9JNPA,52,40699,776,26480,30-59,Mobile,NE,Federal
W1E6JDV,44,32317,773,60393,Current,Agent,MW,Private
V8HJN11,45,41663,620,41088,1-29,Web,W,Consolidation
1ADRGHS,18,61452,721,21959,90+,IVR,S,Federal
CN8DS7K,46,63422,676,32078,90+,Agent,MW,Private
UT076G5,62,46815,765,28396,60-89,Web,S,Private
KFU90FP,43,63410,654,62515,60-89,Agent,MW,Consolidation
IDSFFQ0,36,74769,695,26134,30-59,Agent,S,Consolidation
1VSMADO,36,32367,581,21587,60-89,Agent,MW,Private
LLD5OBQ,59,65832,670,8116,30-59,Web,S,Private
JK9QZ6O,60,35931,591,24088,30-59,IVR,W,Consolidation
MBMP050,26,47615,689,7782,60-89,Agent,W,Federal
MYBD2QE,66,58927,721,18949,30-59,Mobile,W,Private
7BB4DWU,18,92017,647,45875,1-29,Mobile,W,Federal
EL21AA6,47,29179,638,53057,90+,Mobile,MW,Private
877FXV7,20,62937,588,26138,60-89,Web,MW,Consolidation
P4JULSX,49,61330,661,42574,60-89,Mobile,W,Federal
57597PT,49,63550,713,34166,Current,Web,W,Federal
LQIPN9J,24,29459,766,25832,90+,Web,S,Private
5G00R5Y,32,53687,633,22825,1-29,Mobile,NE,Private
KHEJLA0,59,12000,708,38932,Current,IVR,MW,Consolidation
PGNWNL7,41,34280,693,9512,60-89,Mobile,S,Private
IHOKM94,61,59198,692,18845,60-89,IVR,MW,Consolidation
MOKBMJL,54,39151,648,18290,60-89,IVR,S,Private
2ATCPMV,57,64561,644,8540,1-29,Web,S,Private
XD8XQ41,27,84651,602,24263,90+,Agent,MW,Federal
MGVU4IS,64,50138,703,10887,60-89,Agent,S,Consolidation
KTALYDI,33,13795,719,29780,Current,IVR,W,Private
OXIL6RS,33,49536,593,25844,30-59,Mobile,NE,Consolidation
ZFK8UT0,23,84494,691,46520,90+,Web,NE,Private
NLO50DW,29,34023,584,0,30-59,Mobile,NE,Private
Z6M9ZMX,53,22890,736,33864,Current,Web,MW,Private
378VPCA,57,29054,689,40297,Current,IVR,W,Federal
IAV590M,55,45565,677,16241,1-29,IVR,NE,Private
K8516SP,50,37931,695,23990,60-89,Agent,MW,Private
L1CEGOY,38,36620,627,30697,60-89,IVR,NE,Private
ZHCJOJZ,25,20845,614,28266,30-59,Web,S,Consolidation
1H19KJA,23,42000,701,6214,Current,Agent,S,Consolidation
GN0T6DV,50,70021,736,54179,60-89,IVR,S,Consolidation
QNHQE86,65,64877,691,22227,Current,IVR,NE,Consolidation
IDJIPNF,45,47401,632,16801,90+,Agent,W,Consolidation
K4SHA60,65,78205,595,28544,60-89,Agent,MW,Private
A0XGE9O,61,18431,651,15697,60-89,Web,MW,Consolidation
CB2OXEB,73,57105,689,14317,Current,Mobile,S,Federal
06LBRHL,18,87581,711,29321,30-59,Agent,MW,Private
ODEZT07,40,58148,814,28646,60-89,Agent,W,Private
IKWE4BX,35,60316,718,4219,1-29,Agent,NE,Consolidation
K6T9DHS,26,12000,555,0,30-59,Agent,S,Federal
LY2GJYQ,30,79315,589,16745,60-89,IVR,S,Private
BF1VGM3,22,29303,720,20431,Current,Mobile,S,Private
UNWCGBS,74,12000,699,57379,Current,Agent,MW,Federal
Y41IBLJ,24,73296,669,39367,90+,Web,S,Consolidation
90MZ9HG,59,58851,660,49335,60-89,Mobile,MW,Consolidation
FFY71KN,28,61212,664,15265,90+,Mobile,MW,Consolidation
AX158X3,42,39916,713,40748,60-89,Web,S,Consolidation
BQ7969E,26,35630,715,583,Current,IVR,W,Federal
WEW9V08,40,68147,643,59669,90+,Agent,MW,Private
CQZ09JD,67,58419,714,52526,1-29,IVR,S,Private
XAFGOVC,46,79482,624,20792,Current,IVR,W,Private
IPTNPNZ,35,89104,717,65250,90+,Mobile,S,Consolidation
9PHCF4W,50,72881,806,2998,30-59,IVR,MW,Consolidation
QMK3UHK,56,23922,737,34001,Current,Agent,MW,Private
LD2SKE1,75,43370,745,13133,Current,Web,S,Private
0AH1KG9,35,60508,658,26476,Current,IVR,S,Consolidation
AH5KTAR,43,63887,631,43851,1-29,Agent,MW,Private
VWXOATM,43,20158,817,0,60-89,Agent,S,Private
PDN68BN,63,78455,600,14669,30-59,Agent,NE,Federal
RROEG7B,49,87354,610,11763,30-59,Agent,W,Private
UZ0PJQT,37,46044,658,37561,90+,Agent,NE,Private
6XVQPU3,42,26760,740,26427,Current,Agent,S,Consolidation
HU1BACX,63,15723,673,33369,30-59,IVR,W,Private
42MG9QQ,38,92816,699,40797,1-29,IVR,MW,Consolidation
GT5JZTF,39,57475,638,13509,30-59,Mobile,NE,Consolidation
O61LQON,19,57837,732,63293,Current,IVR,MW,Federal
Q62XA9X,41,63372,714,33771,90+,Web,MW,Private
F4ZZW5U,46,66158,736,47517,60-89,Agent,NE,Federal
5158OQE,38,61456,704,22432,Current,Mobile,S,Private
12IAU1Q,60,63921,725,43358,60-89,Web,S,Consolidation
BSV55PS,22,55497,643,0,90+,Agent,MW,Consolidation
IAFHE0F,54,55072,629,0,60-89,Mobile,W,Federal
DIYRM1K,35,30538,782,34390,60-89,IVR,MW,Consolidation
0A9Z1XE,32,15909,761,18739,30-59,Web,W,Consolidation
HP9NYMS,34,51972,682,19246,90+,IVR,NE,Private
TQEAEQ2,26,95385,720,52122,Current,Web,NE,Consolidation
E1ZUBLE,39,78045,720,37879,30-59,Mobile,S,Federal
RVTFMRM,35,59952,614,25794,30-59,Mobile,W,Consolidation
ORN7N0U,50,53501,683,28794,Current,Web,NE,Consolidation
PB4SCAA,27,67729,688,15748,Current,Mobile,S,Federal
33E1I1P,58,81903,690,5419,60-89,Mobile,S,Consolidation
JO9NIFM,38,76048,687,22743,Current,IVR,NE,Private
G4OHPN9,60,42465,636,20093,60-89,Web,S,Federal
DSHLLSH,18,34546,719,25707,30-59,Mobile,NE,Federal
J54696Q,52,88837,731,4508,90+,Mobile,S,Federal
D2FNC3C,41,42340,689,13605,1-29,Web,MW,Consolidation
33DNREH,65,51454,722,16538,30-59,Agent,W,Federal
2XOVYXH,66,50201,546,19165,30-59,Mobile,NE,Private
DVER0DR,22,27973,675,42493,30-59,Web,S,Federal
KB7456B,23,73296,638,38730,60-89,Mobile,S,Federal
KBCUS2E,41,51216,637,54926,90+,Mobile,S,Federal
YKHL2YQ,37,81974,707,17648,1-29,Agent,MW,Federal
SHHETZX,68,34681,666,41336,60-89,Web,W,Private
NUJZA7T,54,62154,573,41263,30-59,Agent,MW,Consolidation
5XT54FN,34,69499,646,27689,60-89,IVR,W,Consolidation
V4NMWVS,46,39941,690,19442,30-59,Mobile,NE,Federal
FBFL0V8,62,45840,663,32762,30-59,Mobile,S,Consolidation
HLV76MF,71,32573,645,30087,30-59,IVR,MW,Private
U7FBMEN,71,43165,660,46374,Current,Mobile,NE,Consolidation
J4WLDY8,41,53669,655,31530,90+,Mobile,S,Private
GBLCKUH,73,45527,717,28739,1-29,Mobile,W,Federal
XERFHS2,65,20223,688,276,Current,IVR,S,Private
2M3ZKN3,75,65227,601,13192,30-59,IVR,MW,Federal
M8L10I1,18,74691,755,35255,90+,Agent,NE,Federal
S18L9GJ,61,13864,630,57847,1-29,Agent,S,Federal
2IBJVSL,36,102352,815,32168,1-29,IVR,W,Private
292YQO0,45,12000,627,16482,30-59,Agent,W,Federal
W2MRLLG,72,31277,683,58027,Current,Agent,MW,Consolidation
QK4LTAH,41,17102,597,50160,30-59,Web,W,Consolidation
T8D9GX2,31,45612,741,46903,60-89,Mobile,NE,Consolidation
GWAJ1G1,34,49116,628,18140,90+,Agent,W,Consolidation
CH1WY6P,71,90439,644,32630,1-29,IVR,W,Private
G28MDVW,28,43041,538,47373,30-59,IVR,W,Consolidation
AEGVFQ3,39,27783,715,57769,90+,Mobile,NE,Federal
3BAU57O,37,75351,636,33615,30-59,Mobile,MW,Consolidation
5MTVGE3,59,51146,710,22429,30-59,Agent,NE,Federal
NEZW9HE,27,73654,654,13270,30-59,Web,W,Consolidation
NTBZ3M5,27,72504,716,35293,60-89,Agent,W,Consolidation
FB2VI10,66,34523,679,6625,1-29,IVR,S,Private
CEZDJJF,50,48179,760,24819,30-59,Web,S,Federal
ZBMP4JD,53,80141,764,17277,30-59,Mobile,MW,Consolidation
PO4JNMY,19,52778,650,5159,60-89,Web,MW,Consolidation
FZ8Q4VH,59,52681,677,10373,1-29,Agent,W,Federal
TNOWXZO,32,48014,669,55082,30-59,IVR,W,Consolidation
P5YRO1W,63,36042,698,54704,60-89,Web,W,Federal
4XPCZ07,27,27650,669,43622,30-59,IVR,MW,Federal
QHAD3M6,44,62288,542,49626,30-59,Mobile,W,Federal
EMGBLFJ,18,42396,667,15716,90+,Mobile,W,Private
BUOEY6D,28,26109,543,2103,60-89,Agent,NE,Consolidation
H304A8P,54,12000,681,50349,30-59,IVR,S,Consolidation
O7BAL23,48,80069,714,25700,1-29,Web,W,Consolidation
OGNJGAB,59,56953,623,38268,Current,Agent,MW,Federal
7C5KTSI,65,42581,747,64426,30-59,Agent,MW,Federal
GIFY1CA,62,38517,695,32791,1-29,IVR,MW,Consolidation
P6A7BVZ,65,30506,709,26016,Current,Agent,S,Private
ZWD0W9R,75,73050,757,10378,90+,IVR,NE,Consolidation
Z2EI921,36,53988,672,57894,60-89,Agent,S,Private
RUD24DK,67,51802,639,73840,60-89,Mobile,MW,Private
SX502UP,53,99328,718,8734,Current,IVR,S,Federal
E9ZWVIH,19,84240,780,32215,1-29,IVR,MW,Federal
KCTQ7VI,70,27023,688,49857,60-89,Agent,S,Consolidation
DPPEQ1Z,38,33512,708,11565,1-29,Web,MW,Private
Q0IW3D1,47,62779,671,185,1-29,Agent,S,Consolidation
DNGPP55,56,76732,713,16053,90+,Web,NE,Private
1F3X0R0,45,59114,692,12117,90+,Agent,NE,Consolidation
YDAK4U9,62,63743,773,27823,60-89,Agent,S,Private
RGB93WK,70,34696,635,38896,1-29,Agent,S,Consolidation
5RD46WK,73,74270,773,39456,Current,Mobile,S,Federal
CMKTLZK,58,29065,651,25469,Current,Mobile,S,Federal
VB6HPPH,53,80233,767,27473,Current,Web,S,Federal
9IBGJEW,46,88930,683,0,30-59,Web,MW,Federal
VZAYB20,60,58141,688,43726,30-59,IVR,MW,Federal
WDEMM0U,70,62182,663,16339,60-89,Web,S,Federal
Q9VJUHB,30,12000,638,48327,90+,Mobile,W,Federal
JP61LFC,31,65739,652,15833,Current,Web,W,Federal
K2RAS84,66,58886,677,9994,30-59,Web,S,Private
ZRZ79HQ,40,79477,646,31816,1-29,IVR,S,Private
O4QHCG7,28,47100,669,21375,30-59,Web,NE,Consolidation
EZYRBZK,20,52099,646,32177,30-59,IVR,NE,Private
D8T7D2T,24,78611,612,14784,90+,Web,S,Private
7GJ81DL,51,75481,774,56628,30-59,Web,NE,Private
CP3SKYK,53,79078,651,35989,60-89,Web,MW,Consolidation
4PPECPG,56,37640,726,18325,Current,Web,S,Private
RJ174WY,47,83149,772,36412,1-29,Mobile,NE,Consolidation
IMI0G8F,43,117318,751,39978,Current,IVR,NE,Private
KB2C1MH,73,51188,671,35987,60-89,Agent,W,Federal
CERSW2V,23,30729,773,28265,1-29,Web,NE,Federal
PM3LW87,23,43324,620,18019,Current,Mobile,MW,Federal
Z8QSPA0,21,26259,668,6742,30-59,Mobile,W,Federal
FZ9DT2M,61,28773,693,17563,1-29,Agent,W,Consolidation
Z0YNCXL,74,50327,730,45895,1-29,IVR,S,Private
9IT3AWP,56,39142,763,59817,1-29,Mobile,W,Consolidation
OK7GBUP,46,56859,683,0,30-59,Web,NE,Federal
MY93POM,71,91369,698,1147,Current,IVR,W,Federal
DTCE9SB,45,12000,737,41098,1-29,IVR,S,Consolidation
J99VAEJ,30,29129,695,14827,30-59,Web,NE,Consolidation
YFGGK82,20,42348,640,47342,90+,Mobile,NE,Federal
ERVKDXT,28,32078,663,70762,Current,Web,W,Private
WYGXJEX,70,54112,615,0,30-59,Agent,MW,Federal
EO6PPYW,51,52791,606,15455,30-59,Agent,S,Consolidation
AM23HT4,75,47869,595,0,60-89,Agent,W,Private
OTKUDE3,45,73612,693,10547,30-59,Agent,S,Private
WS0GV4Q,45,31350,725,63247,60-89,IVR,W,Consolidation
XR3URMW,73,49908,732,13524,90+,Web,S,Consolidation
SLMGS9V,64,63569,653,50648,1-29,IVR,S,Consolidation
GK2FSWH,70,66718,797,0,60-89,IVR,NE,Consolidation
0I8QDAG,59,59441,616,34733,30-59,IVR,S,Federal
497V672,74,21263,637,27078,1-29,Mobile,MW,Private
EMKLMDH,59,73580,752,12720,90+,IVR,MW,Federal
LPEB94S,40,59739,747,28475,1-29,Mobile,S,Federal
U6M9DEO,33,79550,609,33357,60-89,Mobile,MW,Federal
7KI3X79,41,94677,652,15557,Current,Mobile,W,Private
2RC0H41,62,65595,639,27551,Current,Agent,NE,Private
WYPEEK0,60,12000,622,38615,60-89,Web,MW,Federal
VET4GEF,53,50860,671,21409,60-89,Mobile,MW,Consolidation
8OZCYWD,22,32841,644,30171,1-29,Web,MW,Federal
55ZZOTS,53,62264,595,51961,30-59,IVR,S,Private
H3RFWTE,71,55070,728,47307,Current,Agent,MW,Consolidation
YLRA9PA,72,67478,670,55570,Current,Agent,MW,Private
IXUCE5Y,55,63557,631,46713,60-89,Agent,W,Federal
CC1EFC5,70,24595,792,57359,90+,Mobile,MW,Private
6XUEEZ2,53,40458,792,8942,Current,Agent,MW,Private
I5ILHR9,40,57325,722,30342,60-89,Mobile,NE,Federal
IWG0ODW,70,46959,568,29985,30-59,Agent,W,Federal
ZU6MRUW,72,62234,624,32756,Current,Agent,W,Federal
EY6QMJQ,47,34409,719,9909,Current,Web,S,Federal
77G70G5,57,71335,690,39362,90+,Web,MW,Federal
B5NJRM9,75,45378,687,34183,30-59,IVR,S,Federal
01SOSR2,24,12000,737,40414,90+,Mobile,S,Federal
TWY3Y76,60,68099,635,39102,1-29,IVR,W,Federal
5BPLB01,46,62491,633,29673,60-89,Agent,MW,Federal
XAOZ5E7,28,59051,674,9393,Current,Web,NE,Private
EKTJEPG,23,50918,605,8348,60-89,Web,MW,Federal
S3GXK8K,34,52110,645,33215,90+,Agent,MW,Private
4HYG1HB,51,90682,621,65897,Current,Agent,NE,Consolidation
E2DWBNU,43,85825,737,46685,1-29,Web,NE,Private
T9LNBOH,53,72715,654,32147,Current,Mobile,NE,Consolidation
UZ3AOEA,52,41702,729,54142,1-29,Agent,W,Private
NKMB5OQ,28,60941,624,39840,1-29,IVR,W,Private
AVJD3TT,58,12000,597,20634,30-59,Agent,W,Private
NVB2158,33,41732,692,25738,30-59,Agent,W,Federal
PUC8SOK,53,57845,717,27094,90+,Web,S,Private
R11Q7UW,63,22649,756,0,1-29,Agent,W,Consolidation
NT6U777,68,31120,788,11554,Current,IVR,W,Federal
9U6WTVM,40,44019,633,51323,30-59,Agent,S,Consolidation
G2VG35X,40,76319,704,0,60-89,IVR,W,Consolidation
0K5QZZK,25,22869,643,29859,30-59,IVR,NE,Federal
46MH7G8,60,53288,668,46056,30-59,IVR,NE,Federal
9BGJQ0A,40,56424,653,38874,90+,Web,MW,Federal
BSIWFVI,24,40886,677,41494,1-29,Web,S,Federal
60SI399,19,43624,729,21061,60-89,Mobile,NE,Private
W1SAGML,67,78135,696,35720,60-89,Web,NE,Federal
VA0WDYM,60,62971,725,50255,1-29,Web,S,Consolidation
EWU2Z83,74,44591,636,20027,90+,Agent,W,Consolidation
FQJYYII,55,50120,645,37683,90+,IVR,MW,Consolidation
F57J2XI,33,35995,733,15010,30-59,Web,MW,Consolidation
VNFWYRL,75,69669,642,21040,60-89,Agent,S,Federal
ROG710E,34,73221,668,39252,Current,IVR,S,Consolidation
4VZN8Z4,43,59227,665,15957,1-29,Mobile,MW,Consolidation
8OL9ETN,45,12000,692,11083,Current,Web,MW,Consolidation
MLNCGFQ,46,24548,653,9247,1-29,Web,MW,Federal
U30EX7K,33,70747,696,26592,1-29,Web,S,Consolidation
PZK3GMG,21,42070,677,47651,90+,Agent,S,Federal
983AMB3,50,45998,621,40728,1-29,Mobile,S,Consolidation
8INNU7P,70,28913,663,30516,1-29,Agent,S,Private
4DJYR0R,52,55230,717,10435,90+,Web,NE,Private
AIBHYHH,18,12000,726,20168,1-29,Agent,MW,Federal
NCKRPEQ,34,96777,803,32152,Current,Mobile,NE,Federal
BANAE2A,52,55402,692,35966,Current,IVR,NE,Federal
7CY2ZQB,60,73398,728,23040,90+,Agent,S,Private
JPABSM2,18,42155,689,17708,90+,IVR,S,Federal
MWOLJAL,51,59529,662,41958,30-59,Mobile,W,Private
IU01LC5,23,48607,836,25435,Current,IVR,MW,Federal
C0OKRCW,29,41661,697,22317,30-59,Mobile,MW,Private
CKN6DYL,64,79496,678,23422,1-29,IVR,W,Consolidation
82DDL7F,49,83946,742,26018,Current,Agent,MW,Federal
67M7NO5,67,106861,613,42706,Current,Web,S,Federal
COBTEGU,26,32032,728,48689,30-59,Mobile,NE,Consolidation
87VEUED,72,75532,678,1434,90+,IVR,NE,Consolidation
C2F8J7J,49,85525,732,6533,Current,Agent,W,Consolidation
3AJFAX1,62,80380,714,33866,1-29,Web,W,Federal
4RP6PLY,35,70016,557,20030,60-89,Web,NE,Private
L5NKDI2,45,39349,604,25136,90+,IVR,MW,Consolidation
20Z0E67,18,50196,678,58430,Current,Agent,NE,Consolidation
6YA8S2D,20,54196,723,31754,30-59,Mobile,MW,Federal
ZDP5GFI,23,21318,573,14289,90+,Web,NE,Federal
P7S2XUV,66,63838,685,1905,60-89,Mobile,W,Federal
ZAREIYA,25,86135,663,55261,1-29,Web,W,Federal
D0DL7U1,23,51561,676,47238,30-59,Mobile,W,Federal
TXMGTT0,41,27417,661,43296,Current,Agent,MW,Private
6442SIH,45,16397,654,26815,90+,Agent,MW,Private
12XQFJO,71,62441,654,40230,60-89,Agent,MW,Consolidation
L8LGH8R,44,60221,719,26006,90+,Web,NE,Consolidation
VNIUA0I,33,60007,636,47727,90+,Web,S,Consolidation
N9H32IS,58,47599,692,29671,60-89,IVR,S,Federal
I9RTJ6U,25,69278,635,41321,60-89,Web,NE,Federal
JACFV6M,65,38128,672,16948,60-89,Mobile,W,Consolidation
Q1M3A2V,69,49198,741,80643,60-89,Agent,W,Private
CF5YYE5,22,103243,733,34779,Current,IVR,W,Consolidation
4TPA50B,19,33430,659,21600,30-59,Agent,S,Federal
1R35G21,64,66626,702,42377,30-59,Agent,W,Federal
22ERM5T,50,29922,730,62107,30-59,Agent,W,Consolidation
2KEIVLI,35,53319,696,45607,1-29,Mobile,NE,Consolidation
Q0OXFQ8,52,72344,657,20565,90+,Agent,W,Federal
VK3X8MB,41,45388,627,13020,Current,Agent,NE,Federal
Z7W2SEH,39,12000,650,26905,90+,Web,MW,Consolidation
R41G20D,47,76028,652,27468,30-59,Web,NE,Federal
BEHHW9B,62,65412,744,26776,60-89,Agent,W,Consolidation
3VTL1DR,56,56137,721,22866,30-59,Mobile,NE,Consolidation
XTHV3A3,59,27350,703,20988,Current,IVR,MW,Private
NZTAHY8,74,68860,690,38967,1-29,IVR,MW,Private
RZUF21Z,30,52926,554,22430,90+,Mobile,W,Private
M3MHPDP,73,78107,724,39186,60-89,Mobile,W,Federal
FPT00E2,56,26906,697,66565,60-89,Web,S,Private
5BA75UU,61,34694,689,11484,90+,Agent,S,Federal
ZFY96P5,68,72372,594,43770,30-59,Mobile,W,Federal
T4H8QFD,74,39429,686,18041,Current,Agent,S,Private
R4WG7S7,74,46699,685,13918,1-29,IVR,W,Federal
0BURI0P,32,46390,674,7351,90+,Agent,NE,Private
0BCQKJU,71,74294,674,62280,Current,Mobile,MW,Federal
G11SXXR,71,58643,652,5523,30-59,Agent,MW,Consolidation
SQNCUYK,51,100912,693,31061,1-29,Mobile,W,Consolidation
83PLE45,24,56107,654,36629,Current,Web,S,Private
D6RU0I7,74,59648,608,20613,30-59,Mobile,MW,Private
RV3B2AY,27,39524,694,75593,60-89,IVR,W,Federal
XMRNFIE,34,40710,735,0,1-29,Web,MW,Private
ZW4I364,19,95658,626,11895,Current,Web,MW,Consolidation
RNK6ZHH,24,61195,707,26359,30-59,IVR,NE,Consolidation
BK2L0D1,68,92061,671,28974,Current,IVR,S,Consolidation
6CLGRR4,36,71076,605,15705,30-59,Web,S,Federal
HF2YKGI,49,43068,641,51149,60-89,Mobile,W,Consolidation
OP82J3T,43,38466,666,31314,60-89,IVR,MW,Private
E11LGPK,42,37812,621,30912,60-89,Web,S,Private
L7W05Y2,55,45476,606,39289,30-59,Mobile,S,Federal
OUJD022,43,45992,709,65578,60-89,Mobile,S,Federal
FKWPHWQ,35,44924,604,20068,30-59,Agent,MW,Consolidation
LK3YJZ9,53,76990,655,42861,1-29,Mobile,W,Consolidation
IZEBG9K,34,32076,753,0,90+,IVR,S,Private
B3DM4AC,45,79111,659,15235,1-29,IVR,W,Private
52PDI47,23,33773,712,48640,60-89,Web,W,Federal
3F4CG41,71,40393,636,16737,30-59,Mobile,W,Consolidation
T4084W5,39,20177,721,40374,90+,Agent,W,Federal
UMW6ASG,57,82053,668,32000,90+,Mobile,W,Private
HVNKVON,24,60149,746,30106,60-89,Web,W,Private
J3ZFAYG,19,66687,618,46248,60-89,IVR,S,Federal
4X1I548,25,72962,580,36392,30-59,Agent,W,Consolidation
Q9DWCJT,37,31748,799,11818,Current,Web,S,Consolidation
7ZC7BKS,38,51269,641,0,90+,Web,S,Private
7XF30VX,28,38921,712,29829,30-59,Mobile,W,Federal
FZQ1W09,54,55242,558,3373,30-59,IVR,W,Consolidation
8VRW9MY,46,33931,635,33581,60-89,Web,S,Consolidation
JUBKNU1,59,26556,611,49199,60-89,IVR,S,Private
VZYYBDA,69,74936,780,37904,1-29,Mobile,NE,Private
Q8HKE22,24,63862,601,54250,60-89,Mobile,S,Consolidation
DFLPSGY,47,38404,671,0,90+,IVR,NE,Consolidation
X99DBK4,60,88489,679,39057,Current,Agent,W,Federal
OPPB7V5,30,52885,725,10719,Current,IVR,NE,Federal
KXZ8LC0,65,57688,692,51699,Current,Web,MW,Private
BE3YQY5,18,88014,704,20017,90+,Agent,MW,Federal
DDZV7TX,35,44080,714,39341,Current,Mobile,S,Private
